"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101955",4382.94592682955,0.949757986147012,0.19365494991466,4.90438270008358,9.37216072893721e-07,2.62368529093815e-05
"ENSG00000134871",4509.49075225117,0.920979663509459,0.187806738764791,4.90386910271039,9.39671199643572e-07,2.62570485583061e-05
"ENSG00000086062",3238.14445797698,-0.581662162723542,0.118855582768292,-4.89385646997742,9.88789640565131e-07,2.75279762984539e-05
"ENSG00000168461",3786.76123221124,0.856424942040573,0.17498981072455,4.89414177028092,9.87356465035616e-07,2.75279762984539e-05
"ENSG00000064666",9555.09310167796,0.786205998861604,0.160705816941463,4.89220623014522,9.97118816653969e-07,2.77089256481181e-05
"ENSG00000136235",26550.4558211881,-0.399312450183499,0.0816327126766015,-4.8915739424883,1.00032799341643e-06,2.77471931507176e-05
"ENSG00000173947",78.9745702975922,-1.27532751806202,0.260841396066889,-4.88928343925511,1.01203689498648e-06,2.80206558950095e-05
"ENSG00000206052",207.196957906122,-1.26497484803605,0.258990401912025,-4.88425377426049,1.03821289589464e-06,2.86929458181102e-05
"ENSG00000113140",31373.1573400551,-0.565096609107723,0.115714423964361,-4.88354510827249,1.04195299399416e-06,2.87149625009743e-05
"ENSG00000133069",146.588668067564,-1.07399120427694,0.219943753169991,-4.88302663202657,1.04469754625532e-06,2.87149625009743e-05
"ENSG00000169504",17541.9034391418,0.790618744276516,0.161907943445308,4.88313746350305,1.04411027613076e-06,2.87149625009743e-05
"ENSG00000134046",1430.89137592792,0.573584838241155,0.117572045480243,4.87858177424956,1.06851362738111e-06,2.93163747947226e-05
"ENSG00000101608",5385.86083332554,0.883034847272856,0.181179553578523,4.87381070232161,1.09465886180744e-06,2.99794004739126e-05
"ENSG00000100292",2424.338623894,-1.31392800479217,0.269676663562445,-4.87223472522651,1.10342960751875e-06,3.01107052358043e-05
"ENSG00000147100",1313.38399180987,-0.443583087457366,0.0910428007249353,-4.87224782108307,1.10335644760969e-06,3.01107052358043e-05
"ENSG00000162878",1601.7843157763,1.53136253378802,0.314355622762875,4.87143357045394,1.10791414204205e-06,3.01787044626383e-05
"ENSG00000225697",379.462680355667,0.856437603338909,0.17599875242396,4.86615724000051,1.13788999211949e-06,3.0939576177109e-05
"ENSG00000184304",781.432501456156,0.671999509587736,0.138346858753581,4.85735285674019,1.18965482090955e-06,3.22891079976257e-05
"ENSG00000169218",600.480021303615,1.39095010407802,0.28645502803816,4.85573639116825,1.19940173607985e-06,3.2495419128675e-05
"ENSG00000105137",1424.02601953486,0.502091632764642,0.103437573509291,4.85405463150721,1.20962388996616e-06,3.27138460956027e-05
"ENSG00000163171",1533.26038771797,1.3468988649305,0.277512351369343,4.85347357796662,1.21317512044271e-06,3.27514032069606e-05
"ENSG00000196639",679.471014531725,-0.666288006170496,0.137642902124448,-4.84070007161055,1.29382521617156e-06,3.48665176137335e-05
"ENSG00000164933",532.536858648778,0.793566173909228,0.164238528524322,4.83179057337761,1.35310550011356e-06,3.63992589684191e-05
"ENSG00000162407",26271.8317891605,-1.01028716360163,0.209135039646724,-4.83078859146816,1.35993342342473e-06,3.65180703861126e-05
"ENSG00000066697",811.920497556838,-0.729876653147527,0.151130112550362,-4.82945880758413,1.36904631265283e-06,3.66977104515525e-05
"ENSG00000130224",373.449971746483,0.768169105775895,0.159432907164301,4.81813396894452,1.4490706518974e-06,3.87741608179966e-05
"ENSG00000129467",115.740160721441,-1.26104005397787,0.261812906655626,-4.81656947354613,1.46047330446673e-06,3.90103495522903e-05
"ENSG00000178425",521.393856850533,-0.735784830070732,0.152988519119439,-4.80941206768791,1.51374867015392e-06,4.03621894533119e-05
"ENSG00000074590",415.240238467516,1.17681399390173,0.244727517626568,4.80867049735469,1.51937408904337e-06,4.04409851995816e-05
"ENSG00000169093",770.108553504925,0.499994365898016,0.104135651252843,4.801375512446,1.57579457151093e-06,4.18691382202335e-05
"ENSG00000167797",317.038681401614,0.896350951998674,0.186820513076478,4.79792575899701,1.60317175054706e-06,4.25219547496239e-05
"ENSG00000113460",504.369796794206,0.934727807701457,0.195100808212191,4.79099915713753,1.65952823836189e-06,4.39046642782243e-05
"ENSG00000126860",49.0566441773305,-1.46164004595837,0.305092523253445,-4.79080913020004,1.66110086704672e-06,4.39046642782243e-05
"ENSG00000172985",807.707463234926,0.902774867570566,0.188561710320076,4.78768921876103,1.68712642078025e-06,4.45148600047334e-05
"ENSG00000168481",19.7490345633743,4.37297515981671,0.914345417991323,4.78262927091981,1.73017048074877e-06,4.55711859668524e-05
"ENSG00000099194",1441.84356435431,-1.9813875642237,0.414328314229194,-4.78216789965181,1.73414736665928e-06,4.55966351875952e-05
"ENSG00000181826",154.667107414862,1.01994030984644,0.213384303347163,4.77982819658041,1.75445053706854e-06,4.60505257953259e-05
"ENSG00000088766",404.97194401248,0.658001515375316,0.138009778150223,4.76778909577759,1.86258614273321e-06,4.88042683939351e-05
"ENSG00000253276",1090.19227712462,1.00624692710106,0.211215155366459,4.76408487523171,1.8971264442579e-06,4.96234542284731e-05
"ENSG00000031698",2854.40174470785,-0.51771830375824,0.108821636018129,-4.75749421440414,1.96010872896316e-06,5.11824943105985e-05
"ENSG00000120162",56.5435318596547,2.00106852216854,0.420701166063498,4.75650814304258,1.96970297379697e-06,5.13444949021601e-05
"ENSG00000150593",2749.67624435495,-0.667390928980761,0.140363518914686,-4.75473209948809,1.98709738302068e-06,5.17089172952719e-05
"ENSG00000104687",1076.04240543086,0.746196432385132,0.157207960512007,4.74655628095971,2.06909170519704e-06,5.37502467842352e-05
"ENSG00000188176",57.0726191706306,-3.05859394424344,0.644923597794317,-4.74256788665207,2.11026078564113e-06,5.47258554769433e-05
"ENSG00000105281",5659.78828451388,0.425756130860109,0.0898224329320201,4.7399754934531,2.13744069475174e-06,5.53359646530171e-05
"ENSG00000134851",1900.59473277852,0.566769753827606,0.119582625641079,4.73956605977809,2.14176402282597e-06,5.53532698390774e-05
"ENSG00000075624",86753.2705741531,0.922683094532982,0.194755620075438,4.73764553842187,2.16215569787535e-06,5.57850903651145e-05
"ENSG00000025708",200.111922490569,1.47757128166317,0.311964258047859,4.73634797431344,2.17603835425313e-06,5.60477906040199e-05
"ENSG00000153443",340.46851160828,0.676824887683478,0.142943529018589,4.73491099828283,2.19151246974687e-06,5.63505201261736e-05
"ENSG00000116194",246.268169869322,2.12759997544338,0.450015305314899,4.7278391430589,2.26921840120666e-06,5.82496825191099e-05
"ENSG00000196950",794.992247520349,-1.05871802934943,0.224028462213272,-4.72581929496775,2.29189396606489e-06,5.87322066261468e-05
"ENSG00000256223",182.185275000717,-0.76966671600904,0.163013563672695,-4.72148880540032,2.34124519487788e-06,5.98955379669348e-05
"ENSG00000103742",356.320229431388,-2.10450017531918,0.446442885206054,-4.713929250654,2.42985060122716e-06,6.19623846880663e-05
"ENSG00000137393",166.280273311696,1.94841978840822,0.413335122989019,4.71389843262845,2.43021832318992e-06,6.19623846880663e-05
"ENSG00000151917",306.806460884735,-0.606288289118937,0.128651222410641,-4.71265082257615,2.44514979946817e-06,6.22383087612529e-05
"ENSG00000165533",721.767447559042,-0.647812427904646,0.137530250734234,-4.71032681498189,2.47319881789848e-06,6.2846637746766e-05
"ENSG00000165821",387.894084894386,-0.684202390455675,0.145268366768853,-4.70992003058972,2.4781400565532e-06,6.28667188551059e-05
"ENSG00000171792",353.301165154753,-0.690594820037491,0.146750624270331,-4.70590720462855,2.5273947081429e-06,6.400901815188e-05
"ENSG00000081052",209.421196170264,2.00670738827213,0.426457332349339,4.7055291023307,2.53208379175058e-06,6.40207162371662e-05
"ENSG00000143570",2248.07773727612,0.335692446096152,0.0713657712969576,4.70382986122736,2.55326043787108e-06,6.44485488859291e-05
"ENSG00000158747",12172.6126395093,0.720565461267121,0.153213689663995,4.70300965173123,2.56354296034026e-06,6.46004295080752e-05
"ENSG00000203722",86.1705423804655,-1.02070455551603,0.217080313786264,-4.70196738577138,2.57666663961905e-06,6.48232828189875e-05
"ENSG00000131459",1036.26411293511,1.35408404329247,0.288313052826086,4.69657557997996,2.64559370097278e-06,6.64469595376995e-05
"ENSG00000178764",841.987801307467,-0.655271076319028,0.139853885939518,-4.68539770573417,2.79416827672061e-06,6.99465761172457e-05
"ENSG00000274944",27.2819964296372,4.32447749773054,0.922903871556968,4.68572906779013,2.78965093593581e-06,6.99465761172457e-05
"ENSG00000162643",93.6536541505661,-1.70022864301339,0.363000256856731,-4.68382214860093,2.81574349236517e-06,7.03703551020966e-05
"ENSG00000176894",116.894501982781,0.894155825518186,0.191017794414762,4.68100800900611,2.85467785386003e-06,7.12258584789293e-05
"ENSG00000123643",807.966834561246,0.885265216573239,0.189364793984186,4.67491975645257,2.94068578528029e-06,7.32511286481415e-05
"ENSG00000170836",417.395463591586,-0.638030597995189,0.136535131010253,-4.67301414130023,2.96811321811651e-06,7.38129305227824e-05
"ENSG00000026950",695.307796772567,-0.820947163625749,0.176057824805736,-4.66294051134388,3.11722885080507e-06,7.73941490908897e-05
"ENSG00000110400",153.894733197129,-0.931156850310987,0.199719770776872,-4.66231683868333,3.12669324549561e-06,7.750207725537e-05
"ENSG00000114021",703.356424153072,0.453288531477018,0.0972425483457008,4.66142176638112,3.14032437922328e-06,7.77127658878048e-05
"ENSG00000089123",136.698206257705,0.764776026519443,0.164098102933054,4.66048060794125,3.1547188362823e-06,7.79416260611672e-05
"ENSG00000151690",950.313488703103,1.03986585686563,0.223810986274998,4.64617878761294,3.38139975972375e-06,8.34060250179417e-05
"ENSG00000139567",870.357593126455,0.751935353641497,0.161875759662846,4.64513868665466,3.39848073634278e-06,8.36910418730266e-05
"ENSG00000206560",5246.52588069591,0.596932134631309,0.128606491415816,4.6415396925905,3.45822572208489e-06,8.50240723392463e-05
"ENSG00000196411",1199.65333374941,-0.880791160247305,0.189825356634154,-4.6400079307889,3.48395807335758e-06,8.55179011685583e-05
"ENSG00000112787",514.235457482987,0.692137436584193,0.149549360643426,4.62815376546126,3.68940048078239e-06,9.0414191393931e-05
"ENSG00000134056",288.808571872909,0.603969846600967,0.130541004543353,4.62666767973574,3.71596035846526e-06,9.09179638593802e-05
"ENSG00000070540",4742.95668917783,0.904093396913992,0.19542352003921,4.62632848253165,3.72204825994687e-06,9.09200337046699e-05
"ENSG00000134363",2787.31047736409,-1.48989451477949,0.322239469884573,-4.62356307659387,3.77203968079667e-06,9.18449211666649e-05
"ENSG00000163803",107.578011645708,1.72976038695761,0.374109399674112,4.6236752898067,3.76999868564376e-06,9.18449211666649e-05
"ENSG00000118257",2023.01656206223,0.95450734525087,0.20651588346942,4.62195608984337,3.80138488570902e-06,9.22627789968961e-05
"ENSG00000170584",508.558295922917,1.00502977668861,0.217438556790861,4.62213230036879,3.79815645190488e-06,9.22627789968961e-05
"ENSG00000213160",217.817229383799,1.6429635440418,0.355676503149326,4.61926365529978,3.85104258123153e-06,9.33184638284025e-05
"ENSG00000170035",1519.6067674844,-0.457158834366858,0.0990254808657432,-4.61657777745775,3.9011985266877e-06,9.43828301704238e-05
"ENSG00000142459",584.095969748269,-0.472592865847923,0.102500814491464,-4.61062546861301,4.01459251408024e-06,9.69712976487165e-05
"ENSG00000070081",1652.13877265149,-0.484717219746049,0.105172962039718,-4.60876265482564,4.05072421404124e-06,9.7688245575883e-05
"ENSG00000166974",685.623081927981,-0.677116380793743,0.146967823096862,-4.60724236452408,4.08044298585635e-06,9.82485040076222e-05
"ENSG00000013293",240.500704995981,-1.50932873802133,0.328145744009943,-4.59956822714602,4.23367519623876e-06,0.000101776207693708
"ENSG00000221968",1886.09956696518,0.902988731833269,0.196437282853962,4.59682967873559,4.28967995680444e-06,0.000102959117188278
"ENSG00000133639",1443.737917374,0.503447814228096,0.109784628695062,4.58577689984701,4.52301382666034e-06,0.000108387728488561
"ENSG00000102760",1101.9020999627,3.06952331707272,0.670014452488275,4.58127926296699,4.62140227029564e-06,0.000110396115747047
"ENSG00000129048",1444.96974183789,-1.4430547734287,0.314985520471774,-4.58133685404758,4.62012957125972e-06,0.000110396115747047
"ENSG00000130766",847.93044847029,-0.908873276256883,0.198780911144889,-4.57223619220869,4.82546558747197e-06,0.000115089254050808
"ENSG00000010017",2202.06085895341,0.716872623083132,0.156807458384502,4.57167427154717,4.83842649268664e-06,0.000115216932754307
"ENSG00000025423",166.278747710437,-2.18837921194255,0.479242368746204,-4.56633084772491,4.96335195633405e-06,0.000118006225084269
"ENSG00000163431",6894.77385350566,1.16829886775148,0.255874256675446,4.565910158103,4.97331747669141e-06,0.00011805782630798
"ENSG00000171492",534.116344871909,-0.660878728549095,0.14475641674079,-4.56545377005639,4.98415030982218e-06,0.000118129822288352
"ENSG00000109736",1061.17219268568,0.537914825230169,0.117884237518359,4.56307676542756,5.04093724546044e-06,0.000119289054035154
"ENSG00000103647",551.054184910419,-1.25202991121214,0.274507202970629,-4.56100932020391,5.09083210714144e-06,0.000120281828802897
"ENSG00000198793",2118.98084524747,0.840702085012977,0.184387152638987,4.55943959750273,5.12903062290269e-06,0.000120995590006015
"ENSG00000154102",71.6383651396432,-1.00375755210232,0.220170385601775,-4.55900347069308,5.13969220298965e-06,0.000121058535636514
"ENSG00000114650",1581.25671268365,0.320033950000129,0.0702045635592035,4.55859183185783,5.14977461383091e-06,0.000121107665413772
"ENSG00000079432",2082.92900823466,-0.472393390525503,0.103642148923974,-4.5579274014477,5.16608870251985e-06,0.000121179826315632
"ENSG00000168303",353.500735360734,0.691437219402448,0.151703650003903,4.55781531548292,5.16884567843503e-06,0.000121179826315632
"ENSG00000112715",1988.24770246585,-1.05170384526505,0.230862495814242,-4.5555422138002,5.22506205188621e-06,0.000122148460900354
"ENSG00000223687",11.2846871619017,-4.08820629590917,0.897423517264913,-4.55549271582367,5.22629268163945e-06,0.000122148460900354
"ENSG00000107104",1303.14789877512,1.23172570615947,0.270648229044329,4.55102074936441,5.33862823975381e-06,0.000124581702143407
"ENSG00000166484",1065.03004001083,0.770603896579554,0.169418567407743,4.54852091108128,5.40242759434822e-06,0.000125824491784854
"ENSG00000206190",301.892222127881,1.45644496362645,0.320218532618757,4.54828442225251,5.40850076935887e-06,0.000125824491784854
"ENSG00000085117",2256.11512864058,1.23185954551903,0.270939301863253,4.5466255247855,5.45128635659043e-06,0.000126625355629696
"ENSG00000165801",2041.01268922871,-0.869737078500955,0.191384311650028,-4.54445336194217,5.50779999678247e-06,0.000127742160721701
"ENSG00000197312",607.743622892272,0.928261139080077,0.204502220761665,4.53912498173754,5.64881485670194e-06,0.000130678381184265
"ENSG00000230018",38.9460782711452,2.4302091722315,0.535404063474753,4.53901891677759,5.65165663094707e-06,0.000130678381184265
"ENSG00000164237",576.562535897825,-0.863371238387137,0.190311852832872,-4.53661306710799,5.71648479089526e-06,0.000131774980453742
"ENSG00000165891",40.6601734918741,-1.64089647921938,0.361686541310137,-4.53679164636749,5.71164843100462e-06,0.000131774980453742
"ENSG00000185532",1537.01489457668,-0.527275352835262,0.116235104561703,-4.53628320655367,5.72542852483385e-06,0.000131780569921898
"ENSG00000176293",155.810210585841,-1.14146244860682,0.251686080673084,-4.53526252049459,5.75318800274868e-06,0.000132218561914459
"ENSG00000178015",23.2233617126123,2.68455710632376,0.591999645598956,4.53472755647962,5.76778876363699e-06,0.0001323532739777
"ENSG00000143740",524.686395522914,-0.4519448825759,0.0996868168738014,-4.53364744455669,5.79737640282955e-06,0.000132830961604922
"ENSG00000133216",393.481716553683,-1.81376739642303,0.400104262716901,-4.53323687207599,5.80866132645472e-06,0.000132888483065192
"ENSG00000115884",430.603189093514,-0.973214698388435,0.214809359509013,-4.53059727291632,5.88171655961454e-06,0.000134356858665705
"ENSG00000107882",746.547366756589,-0.488425567088892,0.107833182309713,-4.52945518834882,5.91359744422723e-06,0.000134881676645815
"ENSG00000138385",2450.04671608432,0.882574326121597,0.194906985956956,4.52818210588156,5.94933000905075e-06,0.000135492636070787
"ENSG00000173110",13.4877316400676,-2.5935112980438,0.573142729282998,-4.5250705723656,6.03753554768311e-06,0.000137295008813304
"ENSG00000010256",1811.67409574834,0.471529636154956,0.10434804570113,4.5188161693559,6.21863578510782e-06,0.000141201257819277
"ENSG00000155897",24.0088583432713,-3.44267460871765,0.762473994238743,-4.51513708628821,6.32758204966346e-06,0.000143459925362505
"ENSG00000162630",42.9406634672398,2.86253178374052,0.634038840772972,4.51475777138627,6.3389177337733e-06,0.000143502106245137
"ENSG00000106333",8928.53941388464,-0.643424789310587,0.142560680332382,-4.51333977791376,6.38146627129073e-06,0.000144249711460743
"ENSG00000214274",183.9886473352,0.99848654202453,0.221813322037702,4.50147237709562,6.74843366373102e-06,0.000152317478147849
"ENSG00000138669",290.638379653244,-1.29714469539268,0.288321500762167,-4.49895235687843,6.8289158241083e-06,0.000153904657970417
"ENSG00000111335",82.4711909147916,-1.04179477361588,0.231698518189898,-4.49633766221171,6.91339175863753e-06,0.000155576995816591
"ENSG00000167985",217.893405255612,0.63702622025683,0.14199572028268,4.48623535264769,7.24926624908878e-06,0.000162893378846364
"ENSG00000154310",774.181546388555,-1.10392979536111,0.246106578197464,-4.48557614122516,7.27171720950954e-06,0.000163155788352625
"ENSG00000053747",1279.31503515979,1.25314557381279,0.279623816979011,4.48154090503262,7.41060251973976e-06,0.000166025998759554
"ENSG00000133103",620.90570057144,-0.631028370835826,0.140924263810219,-4.47778369582703,7.54219629362655e-06,0.00016872461280203
"ENSG00000139269",17.6948576637233,-2.12988374594166,0.476164583526969,-4.47299908398381,7.71301080038919e-06,0.000172291369575065
"ENSG00000082458",399.271210883853,-0.804786664646412,0.180133114993194,-4.46773301331529,7.90528823813683e-06,0.000176326348109841
"ENSG00000141574",649.045170635335,-0.755845961541958,0.169237564450462,-4.46618316681817,7.96274425350657e-06,0.000177346708410819
"ENSG00000158828",3504.22561228922,0.379541409465933,0.0849990833570159,4.46524120585832,7.99785951340294e-06,0.000177606425704527
"ENSG00000197062",362.886056018922,-0.564087633609682,0.126326335175664,-4.46532097068506,7.99488024141169e-06,0.000177606425704527
"ENSG00000146281",422.588626593251,0.60533611648884,0.135661027427068,4.46212245306982,8.1151826890753e-06,0.000179947938251897
"ENSG00000100266",1011.08742097942,0.549395048000516,0.123304108008247,4.45561025398902,8.36548894441272e-06,0.000185227090735571
"ENSG00000172667",4275.95434035882,-0.468282042316615,0.105186774184635,-4.45190990926898,8.51098754988481e-06,0.000188173586048183
"ENSG00000109881",67.5847492169301,-1.13297437425491,0.254545253648176,-4.45097426888527,8.54815849733585e-06,0.000188719913180979
"ENSG00000177706",1947.47024242559,1.07132168830182,0.240802184986003,4.44896996413923,8.62830800001861e-06,0.000190212117409435
"ENSG00000154263",154.826700477768,-1.34819388267099,0.303102760083749,-4.44797626487622,8.66831053324232e-06,0.000190816225328423
"ENSG00000117461",219.71542270997,-1.56107703420908,0.351037957763385,-4.44703200803519,8.70648688685783e-06,0.000191378438173384
"ENSG00000130402",7227.13088029922,0.829113814964177,0.186482056848486,4.44607823924756,8.74521089159399e-06,0.000191396270163571
"ENSG00000172497",22.8090246392556,-1.81422613346531,0.407998882500488,-4.44664485928619,8.72218572960997e-06,0.000191396270163571
"ENSG00000282844",7227.13088029922,0.829113814964177,0.186482056848486,4.44607823924756,8.74521089159399e-06,0.000191396270163571
"ENSG00000158122",864.055169832609,0.865527070739569,0.194776601574425,4.44369120183488,8.84284985117418e-06,0.000193253911971188
"ENSG00000152518",8269.97472534711,0.653468899633003,0.147073224351699,4.44315341907751,8.86499055949514e-06,0.000193458619630481
"ENSG00000177663",940.366871086149,0.627217056738267,0.141189915863655,4.44236440613764,8.89757040156375e-06,0.000193890221196666
"ENSG00000135362",109.368228402627,1.18677931341137,0.267311288305299,4.43969022384097,9.00884562556976e-06,0.000195471299425865
"ENSG00000145362",2030.16704388888,-1.03658994810023,0.233474281091338,-4.43984640729958,9.0023102884643e-06,0.000195471299425865
"ENSG00000278788",630.401480440419,0.637064423549707,0.143474990991427,4.44024717581459,8.98556125945016e-06,0.000195471299425865
"ENSG00000151332",333.214476825215,-0.525356525893176,0.118495719762296,-4.43354854459763,9.26946238839705e-06,0.000200551439817533
"ENSG00000183621",494.244200489439,0.702661226696108,0.158486411361569,4.43357396170113,9.26836913988802e-06,0.000200551439817533
"ENSG00000115841",182.372182087865,0.756007572770547,0.170535326053499,4.43314350326089,9.28690078886251e-06,0.000200642100495468
"ENSG00000164292",15288.3343204177,1.06640579471604,0.240680220943694,4.43079946717149,9.38843665717718e-06,0.000202546827881693
"ENSG00000179300",68.2104445755347,3.03781044310223,0.686335102986192,4.42613299230208,9.59373894312455e-06,0.000206388034507985
"ENSG00000180891",1105.72890760602,0.649005118721362,0.14662178438372,4.42638944444208,9.58234579823385e-06,0.000206388034507985
"ENSG00000103175",274.850806295149,1.66418194807356,0.377117663929366,4.41289843263681,1.01995853181249e-05,0.000219110240628372
"ENSG00000159720",1497.03235440015,-0.388786406249541,0.0881089178975079,-4.4125658960174,1.02152688529062e-05,0.000219136326879978
"ENSG00000167771",45.9705586712598,-1.40745850901469,0.319009931695349,-4.41195827833596,1.02439856357012e-05,0.000219441531050487
"ENSG00000127324",25.3351357594336,3.90537599825152,0.886018945016509,4.40777933724516,1.04435863742616e-05,0.000223401293274282
"ENSG00000126062",1341.13567820936,0.375743250503841,0.0852773893459334,4.40612984738092,1.05233895237741e-05,0.000224790880588941
"ENSG00000044090",1230.24037547482,-0.428707180579854,0.0973322393703701,-4.40457533241921,1.05991304698332e-05,0.000225521199981104
"ENSG00000101126",1652.31830284382,-0.333719790269149,0.0757677189643519,-4.40451151005564,1.0602251197527e-05,0.000225521199981104
"ENSG00000146247",1611.46468014905,-0.456211942590346,0.103571797376771,-4.4047892780189,1.05886755503443e-05,0.000225521199981104
"ENSG00000105419",930.489259155313,0.647363033477209,0.146990025646481,4.40412899195048,1.06209736147468e-05,0.000225602588212259
"ENSG00000137959",100.930552118511,1.45828674515432,0.331699915052626,4.39640373414917,1.10059138261465e-05,0.00023345177156441
"ENSG00000181634",27.6898016044377,-2.01682271474231,0.459217336967088,-4.39186971481187,1.12380037565859e-05,0.000238041352298593
"ENSG00000137965",203.386626205411,-1.03437196052655,0.235653238389816,-4.38938148100262,1.13673509867811e-05,0.000240444875272066
"ENSG00000101460",478.026190127892,0.607582143873824,0.138455190948014,4.38829443456513,1.14243044854834e-05,0.000240641295455696
"ENSG00000159212",748.984948400376,1.04745607105133,0.238667562412188,4.38876594902468,1.1399567110874e-05,0.000240641295455696
"ENSG00000172081",950.127675280757,0.531310246728549,0.121069484716012,4.38847367670576,1.14148947553587e-05,0.000240641295455696
"ENSG00000126705",598.825305882244,-0.526123354611959,0.120032189380957,-4.38318552152833,1.1695643259105e-05,0.000245673394118094
"ENSG00000196159",2999.9851378813,0.503698821814829,0.114908455746123,4.38347916647397,1.16798823283234e-05,0.000245673394118094
"ENSG00000147027",12756.5450291773,1.16792389440609,0.266654112465134,4.37992080305455,1.18722449324661e-05,0.000249037603188641
"ENSG00000278817",15.2128268168988,4.08092537547101,0.932472884153631,4.37645474181816,1.20625223450187e-05,0.000252678977752848
"ENSG00000177469",19490.5474683114,0.654627352968634,0.149637061864309,4.37476748616094,1.21561980045117e-05,0.00025428952869935
"ENSG00000134987",1083.46397977032,-0.778691765654597,0.178137669143205,-4.37129198669713,1.23513486864706e-05,0.000258015414974616
"ENSG00000164761",7814.68191222569,-1.5869418542746,0.363391328208162,-4.36703281308229,1.25945812395917e-05,0.00026273406731903
"ENSG00000064309",400.460451223338,-1.49092807583903,0.342440383847564,-4.35383250972733,1.33777931490626e-05,0.000278305875333178
"ENSG00000143869",321.543285730357,1.81393821902523,0.416626129445238,4.3538753112787,1.33751801037186e-05,0.000278305875333178
"ENSG00000158813",84.2727344515981,1.52711261083539,0.35204384213439,4.33784781343348,1.43884725381273e-05,0.000298921010411437
"ENSG00000196781",1063.85100323443,0.912696061058209,0.210579196019777,4.3342176165042,1.46279420296089e-05,0.000303479701422503
"ENSG00000102780",472.590892293774,0.661472208301401,0.152704333184513,4.33171865203159,1.47949921415828e-05,0.000306525521182314
"ENSG00000140682",1858.07008535002,0.642427675165001,0.148356589480155,4.33029417443527,1.48910276092761e-05,0.000308093733801212
"ENSG00000198728",2089.19729082143,-0.508981215291469,0.117568177840344,-4.32924303702877,1.49622740422886e-05,0.000309145484816455
"ENSG00000109689",1160.0423434388,-1.01698728457737,0.235234310767899,-4.32329485123797,1.53716074896066e-05,0.000317170293501488
"ENSG00000198046",236.474788624346,-0.865559460537206,0.200276065178995,-4.32183176638515,1.54739158222704e-05,0.000318846877725557
"ENSG00000035115",469.642006100102,-0.534510818487539,0.123829823100697,-4.31649505025039,1.5852623417323e-05,0.000326019310296634
"ENSG00000173914",321.912919427587,-0.61450907151157,0.142368682774028,-4.31632195745563,1.58650532643525e-05,0.000326019310296634
"ENSG00000105186",552.753425603301,0.485774710109561,0.112587569436286,4.31463892987284,1.59863973095438e-05,0.000327748927017287
"ENSG00000129116",22899.4584204201,0.876332472046704,0.203110763421459,4.31455456758978,1.59925029426065e-05,0.000327748927017287
"ENSG00000131771",89.6699369856323,-3.04228702581874,0.705911922292393,-4.30972608585381,1.63456876873544e-05,0.000334534378412139
"ENSG00000161381",638.807783189439,-1.27537363841127,0.29596143126905,-4.30925621944253,1.63804507537802e-05,0.000334793423300947
"ENSG00000035403",17004.3073453495,0.878840958659309,0.204090682280795,4.30612974996169,1.66135632927845e-05,0.00033910029119841
"ENSG00000164402",2021.3289302764,-0.331176779908325,0.076945531064946,-4.30404177246883,1.67710020556305e-05,0.00034185306343543
"ENSG00000189320",1338.32017123955,0.822771164425274,0.191181669948345,4.30360904707851,1.68038080353882e-05,0.000342061388032196
"ENSG00000125965",457.61167264081,-1.22441332650354,0.28454114131825,-4.30311525718553,1.68413181757841e-05,0.000342364783586913
"ENSG00000154654",1359.99538473703,-0.924777926962798,0.215016179776492,-4.30096901509506,1.70052839550357e-05,0.000345234618631389
"ENSG00000164692",207689.679611623,-0.469230454796307,0.109144980479624,-4.29914827722112,1.71455738956222e-05,0.000347616755889154
"ENSG00000048740",5672.82425267741,0.849811265665151,0.19792286725559,4.29364872007304,1.75760486795301e-05,0.000355867990977919
"ENSG00000188501",23.9533265005472,-2.89134372709095,0.673655889783971,-4.29201877536935,1.770559732249e-05,0.00035801237843673
"ENSG00000166592",106.180971782242,-1.46414426021967,0.341460291433943,-4.28789026703831,1.80378158045739e-05,0.000364243627147029
"ENSG00000065526",1489.2348721478,0.729551351127522,0.170176035415863,4.28703929636567,1.8107027163078e-05,0.000364668785086192
"ENSG00000114850",2864.24089084225,0.379409730181847,0.0884978721115688,4.2872186768912,1.80924167300272e-05,0.000364668785086192
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368339697758694
"ENSG00000185745",283.997852484848,-1.59984208434089,0.373478826689215,-4.28362190843062,1.8387527511303e-05,0.000369335681908069
"ENSG00000109861",4209.17580466704,1.05208847487367,0.24604875435063,4.27593497740047,1.9033677525244e-05,0.000381808008105723
"ENSG00000101384",1244.85651932936,-0.583670817301572,0.136790786320445,-4.26688692273666,1.98219565010574e-05,0.0003968615491117
"ENSG00000183049",325.74735723522,-0.721346177067457,0.169063280764921,-4.26672293240584,1.98365264230807e-05,0.0003968615491117
"ENSG00000084764",313.392834137857,-0.730246276188929,0.171241668737091,-4.26441929452395,2.00422768895145e-05,0.000400448922812264
"ENSG00000074935",273.111485781263,-0.66248497089663,0.155389875895296,-4.26337280392079,2.01364144868665e-05,0.000401799733074562
"ENSG00000106211",8538.62956816814,0.501825115719875,0.117875440911462,4.25724910837706,2.06957710014297e-05,0.000412417699758753
